"site","name","main_party","CD","Centre","NCP","FP","SDP","Left","Green","year","fin","swe","other","low_income","education","unemp_prop","entrepreneurs","shareOver18","n_father","n_over18","fam","defam","main_party_spp","CD_spp","Centre_spp","NCP_spp","FP_spp","SDP_spp","Left_spp","Green_spp","SPP_spp","fam_spp","defam_spp"
81,"Hartola","Centre",0.0601526481314692,0.334637613647573,0.188522575499597,0.146688812864956,0.176823634306584,0.0529275165796906,0.0402471989701289,2009,98.8488783943329,0.118063754427391,1.03305785123967,23.5,213.9,12.15,9.98588567395907,NA,NA,NA,30.3436813262273,40.4262198208839,"Centre",0.0590534772146578,0.328858424017826,0.185298752433862,0.14367058220223,0.173793125226538,0.052068680724554,0.0393801294974031,0.000158931977113795,29.8030351169434,39.7426536487208
81,"Hartola","Centre",0.0601526481314692,0.334637613647573,0.188522575499597,0.146688812864956,0.176823634306584,0.0529275165796906,0.0402471989701289,2010,98.7183308494784,0.119225037257824,1.16244411326379,22.4,219.5,10.1,9.63770664790714,NA,NA,NA,30.3436813262273,40.4262198208839,"Centre",0.0590534772146578,0.328858424017826,0.185298752433862,0.14367058220223,0.173793125226538,0.052068680724554,0.0393801294974031,0.000158931977113795,29.8030351169434,39.7426536487208
81,"Hartola","Centre",0.0601526481314692,0.334637613647573,0.188522575499597,0.146688812864956,0.176823634306584,0.0529275165796906,0.0402471989701289,2011,98.4507897934386,0.0911300121506683,1.45808019441069,24.6,220.8,9.70833333333333,9.40717074902378,NA,NA,NA,30.3436813262273,40.4262198208839,"Centre",0.0590534772146578,0.328858424017826,0.185298752433862,0.14367058220223,0.173793125226538,0.052068680724554,0.0393801294974031,0.000158931977113795,29.8030351169434,39.7426536487208
81,"Hartola","Centre",0.0601526481314692,0.334637613647573,0.188522575499597,0.146688812864956,0.176823634306584,0.0529275165796906,0.0402471989701289,2012,98.2839313572543,0.124804992199688,1.59126365054602,23.1,227.6,10.4416666666667,8.52685050798258,NA,NA,NA,30.3436813262273,40.4262198208839,"Centre",0.0590534772146578,0.328858424017826,0.185298752433862,0.14367058220223,0.173793125226538,0.052068680724554,0.0393801294974031,0.000158931977113795,29.8030351169434,39.7426536487208
81,"Hartola","Centre",0.0601526481314692,0.334637613647573,0.188522575499597,0.146688812864956,0.176823634306584,0.0529275165796906,0.0402471989701289,2013,98.3860555196901,0.0645577792123951,1.54938670109748,22.1,231.4,10.875,8.70544090056285,NA,NA,NA,30.3436813262273,40.4262198208839,"Centre",0.0590534772146578,0.328858424017826,0.185298752433862,0.14367058220223,0.173793125226538,0.052068680724554,0.0393801294974031,0.000158931977113795,29.8030351169434,39.7426536487208
81,"Hartola","Centre",0.0601526481314692,0.334637613647573,0.188522575499597,0.146688812864956,0.176823634306584,0.0529275165796906,0.0402471989701289,2014,98.0788016932595,0.0651253663301856,1.85607294041029,22.1,238.1,12.8583333333333,8.75663381349507,0.318181818181818,22,7,30.3436813262273,40.4262198208839,"Centre",0.0590534772146578,0.328858424017826,0.185298752433862,0.14367058220223,0.173793125226538,0.052068680724554,0.0393801294974031,0.000158931977113795,29.8030351169434,39.7426536487208
81,"Hartola","Centre",0.0601526481314692,0.334637613647573,0.188522575499597,0.146688812864956,0.176823634306584,0.0529275165796906,0.0402471989701289,2015,97.9543930248156,0.0335345405767941,2.01207243460765,24,238.1,14.5583333333333,8.60131731886866,0.19047619047619,21,3.99999999999999,30.3436813262273,40.4262198208839,"Centre",0.0590534772146578,0.328858424017826,0.185298752433862,0.14367058220223,0.173793125226538,0.052068680724554,0.0393801294974031,0.000158931977113795,29.8030351169434,39.7426536487208
81,"Hartola","Centre",0.0601526481314692,0.334637613647573,0.188522575499597,0.146688812864956,0.176823634306584,0.0529275165796906,0.0402471989701289,2016,97.1272229822161,0.0341997264021888,2.83857729138167,21.7,242.5,12.9916666666667,8.28729281767956,0.416666666666667,12,5,30.3436813262273,40.4262198208839,"Centre",0.0590534772146578,0.328858424017826,0.185298752433862,0.14367058220223,0.173793125226538,0.052068680724554,0.0393801294974031,0.000158931977113795,29.8030351169434,39.7426536487208
81,"Hartola","Centre",0.0601526481314692,0.334637613647573,0.188522575499597,0.146688812864956,0.176823634306584,0.0529275165796906,0.0402471989701289,2017,96.5995836224844,0.0346981263011797,3.36571825121443,21.1,246.4,11.25,7.93777423214998,0.357142857142857,14,5,30.3436813262273,40.4262198208839,"Centre",0.0590534772146578,0.328858424017826,0.185298752433862,0.14367058220223,0.173793125226538,0.052068680724554,0.0393801294974031,0.000158931977113795,29.8030351169434,39.7426536487208
82,"Hattula","SDP",0.0548731266245864,0.152126064497605,0.244661244742725,0.1610496552454,0.281263187760563,0.0518292388428387,0.0541974822862821,2009,98.8571428571429,0.363636363636364,0.779220779220779,10.6,325.9,7.95833333333333,4.63388273439611,0.243697478991597,119,29,18.3305744879454,51.3553898595931,"SDP",0.0538296210079557,0.149667031932198,0.240298786478287,0.157754603031202,0.275989628237428,0.0507080709400237,0.053092115995387,0.000278293135435993,18.0038002999587,50.4254609594542
82,"Hattula","SDP",0.0548731266245864,0.152126064497605,0.244661244742725,0.1610496552454,0.281263187760563,0.0518292388428387,0.0541974822862821,2010,98.7780884332608,0.383141762452107,0.838769804287046,9.4,330.5,7.74166666666667,4.71786623776974,0.411214953271028,107,44,18.3305744879454,51.3553898595931,"SDP",0.0538296210079557,0.149667031932198,0.240298786478287,0.157754603031202,0.275989628237428,0.0507080709400237,0.053092115995387,0.000278293135435993,18.0038002999587,50.4254609594542
82,"Hattula","SDP",0.0548731266245864,0.152126064497605,0.244661244742725,0.1610496552454,0.281263187760563,0.0518292388428387,0.0541974822862821,2011,98.6573022102871,0.340838669696344,1.00185912001653,10,334.3,6.71666666666667,4.78289913159653,0.316666666666667,120,38,18.3305744879454,51.3553898595931,"SDP",0.0538296210079557,0.149667031932198,0.240298786478287,0.157754603031202,0.275989628237428,0.0507080709400237,0.053092115995387,0.000278293135435993,18.0038002999587,50.4254609594542
82,"Hattula","SDP",0.0548731266245864,0.152126064497605,0.244661244742725,0.1610496552454,0.281263187760563,0.0518292388428387,0.0541974822862821,2012,98.4876543209876,0.318930041152263,1.19341563786008,9,337.5,6.35,4.6684350132626,0.308411214953271,107,33,18.3305744879454,51.3553898595931,"SDP",0.0538296210079557,0.149667031932198,0.240298786478287,0.157754603031202,0.275989628237428,0.0507080709400237,0.053092115995387,0.000278293135435993,18.0038002999587,50.4254609594542
82,"Hattula","SDP",0.0548731266245864,0.152126064497605,0.244661244742725,0.1610496552454,0.281263187760563,0.0518292388428387,0.0541974822862821,2013,98.3271375464684,0.309789343246592,1.36307311028501,8.8,343.7,7.4,4.38842203548086,0.427272727272727,110,47,18.3305744879454,51.3553898595931,"SDP",0.0538296210079557,0.149667031932198,0.240298786478287,0.157754603031202,0.275989628237428,0.0507080709400237,0.053092115995387,0.000278293135435993,18.0038002999587,50.4254609594542
